course type	course code	time	total	open	waitlist
in person	ENPM808O	('W', '7:00pm', '9:40pm')	5	4	0
in person	ENPM808P	('M', '4:00pm', '6:40pm')	17	16	0
in person	ENPM808Q	('M', '4:00pm', '6:40pm')	17	16	0
in person	ENPM808Q	('M', '4:00pm', '6:40pm')	5	5	0
in person	ENPM808Q	('M', '4:00pm', '6:40pm')	5	5	0
in person	ENPM808W	('W', '7:00pm', '9:40pm')	35	16	0
in person	ENPM808W	('W', '7:00pm', '9:40pm')	5	5	0
in person	ENPM808W	('W', '7:00pm', '9:40pm')	5	5	0
in person	ENPM808X	('Tu', '7:00pm', '9:40pm')	50	35	0
in person	ENPM808X	('Tu', '7:00pm', '9:40pm')	5	5	0
in person	ENPM808X	('Tu', '7:00pm', '9:40pm')	5	5	0
in person	ENPM808X	('Tu', '7:00pm', '9:40pm')	10	10	0
in person	ENPM809A	('Th', '4:00pm', '6:40pm')	50	45	0
in person	ENPM809A	('Th', '4:00pm', '6:40pm')	5	5	0
in person	ENPM809A	('Th', '4:00pm', '6:40pm')	5	5	0
in person	ENPM809B	('W', '7:00pm', '9:40pm')	35	18	0
in person	ENPM809B	('W', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809B	('W', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809B	('W', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809F	('Th', '7:00pm', '9:40pm')	35	3	0
in person	ENPM809F	('Th', '7:00pm', '9:40pm')	5	4	0
in person	ENPM809F	('Th', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809J	('Tu', '7:00pm', '9:40pm')	90	7	0
in person	ENPM809J	('Tu', '7:00pm', '9:40pm')	5	3	0
in person	ENPM809J	('Tu', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809M	('W', '4:00pm', '6:40pm')	20	18	0
in person	ENPM809M	('W', '4:00pm', '6:40pm')	5	5	0
in person	ENPM809M	('W', '4:00pm', '6:40pm')	5	5	0
in person	ENPM809N	('Tu', '7:00pm', '9:40pm')	25	17	0
in person	ENPM809N	('Tu', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809N	('Tu', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809Y	('Th', '7:00pm', '9:40pm')	80	69	0
in person	ENPM809Y	('Th', '7:00pm', '9:40pm')	5	5	0
in person	ENPM809Y	('Th', '7:00pm', '9:40pm')	5	5	0
in person	ENRE600	('M', '1:00pm', '3:40pm')	20	16	0
in person	ENRE602	('W', '1:00pm', '3:40pm')	17	8	0
in person	ENRE641	('Th', '11:00am', '1:40pm')	15	11	0
in person	ENRE648J	('M', '9:30am', '12:10pm')	25	23	0
in person	ENRE670	('Th', '3:00pm', '5:40pm')	17	13	0
in person	ENRE684	('TuTh', '9:30am', '10:45am')	5	0	0
in person	ENRE689E	('W', '8:30am', '11:00am')	15	9	0
in person	ENSE621	('Tu', '7:00pm', '9:40pm')	22	17	0
in person	ENSE623	('W', '7:00pm', '9:40pm')	16	1	0
in person	ENSE623	('W', '7:00pm', '9:40pm')	4	4	0
in person	ENSE623	('W', '7:00pm', '9:40pm')	4	4	0
in person	ENSE626	('M', '7:00pm', '9:40pm')	14	10	0
in person	ENSE626	('M', '7:00pm', '9:40pm')	3	2	0
in person	ENSE626	('M', '7:00pm', '9:40pm')	3	3	0
in person	ENSP101	('Th', '2:00pm', '2:50pm')	25	1	0
in person	ENSP101	('F', '10:00am', '10:50am')	24	0	0
in person	ENSP101	('F', '1:00pm', '1:50pm')	24	0	1
in person	ENSP101	('F', '1:00pm', '1:50pm')	24	0	0
in person	ENSP101	('Th', '2:00pm', '2:50pm')	25	3	0
in person	ENSP101	('F', '10:00am', '10:50am')	24	15	0
in person	ENSP101	('F', '10:00am', '10:50am')	24	3	0
in person	ENSP101	('TuTh', '3:00pm', '4:15pm')	32	0	0
in person	ENSP305	('TuTh', '5:00pm', '6:15pm')	23	12	0
in person	ENSP330	('TuTh', '11:00am', '12:15pm')	35	0	3
in person	ENSP340	('TuTh', '3:30pm', '4:45pm')	25	0	9
in person	ENSP400	('TuTh', '12:30pm', '1:45pm')	35	19	0
in person	ENSP400	('TuTh', '12:30pm', '1:45pm')	35	19	0
in person	ENST200	('Tu', '5:00pm', '7:50pm')	20	0	6
in person	ENST200	('W', '5:00pm', '7:50pm')	20	0	4
in person	ENST200	('Th', '5:00pm', '7:50pm')	20	0	4
in person	ENST200	('Tu', '9:30am', '12:20pm')	20	0	0
in person	ENST233	('M', '3:00pm', '3:50pm')	24	0	0
in person	ENST233	('W', '3:00pm', '3:50pm')	24	0	0
in person	ENST233	('M', '4:00pm', '4:50pm')	24	13	0
in person	ENST233	('W', '4:00pm', '4:50pm')	24	17	0
in person	ENST281	('M', '3:00pm', '5:00pm')	20	9	0
in person	ENST281	('W', '3:00pm', '5:00pm')	20	14	0
in person	ENST282	('MWF', '10:00am', '10:50am')	20	13	0
in person	ENST333	('TuTh', '11:00am', '12:15pm')	45	30	0
in person	ENST360	('M', '1:00pm', '1:50pm')	35	4	0
in person	ENST360	('F', '1:00pm', '1:50pm')	35	28	0
in person	ENST403	('MWF', '10:00am', '10:50am')	20	9	0
in person	ENST411	('TuTh', '12:30pm', '1:45pm')	20	10	0
in person	ENST414	('M', '2:00pm', '5:00pm')	20	17	0
in person	ENST415	('MWF', '11:00am', '11:50am')	40	18	0
in person	ENST417	('TuTh', '11:00am', '12:15pm')	35	32	0
in person	ENST432	('TuTh', '2:00pm', '3:15pm')	30	15	0
in person	ENST441	('TuTh', '9:30am', '10:45am')	40	8	0
in person	ENST450	('TuTh', '2:00pm', '3:15pm')	20	0	13
in person	ENST460	('TuTh', '12:30pm', '1:45pm')	40	11	0
in person	ENST485	('TuTh', '12:30pm', '1:45pm')	40	26	0
in person	ENST486	('F', '11:00am', '1:00pm')	40	39	0
in person	ENST487	('W', '10:00am', '11:50am')	20	14	0
in person	ENST602	('TuTh', '11:00am', '12:15pm')	15	15	0
in person	ENST603	('F', '11:00am', '11:50am')	10	10	0
in person	ENST611	('TuTh', '12:30pm', '1:45pm')	10	10	0
in person	ENST650	('TuTh', '2:00pm', '3:15pm')	10	6	0
in person	ENST689E	('TuTh', '12:30pm', '1:45pm')	20	20	0
in person	ENST689O	('M', '11:00am', '11:50am')	20	20	0
in person	ENST798	('W', '12:00pm', '12:50pm')	40	40	0
in person	ENTM699K	('W', '11:00am', '12:40pm')	12	12	0
in person	ENTM788C	('F', '1:00pm', '1:50pm')	45	32	0
in person	ENTS622	('F', '5:30pm', '8:15pm')	8	3	0
in person	ENTS622	('Tu', '9:00am', '11:45am')	8	1	0
in person	ENTS622	('Th', '2:00pm', '4:45pm')	8	8	0
in person	ENTS625	('M', '2:00pm', '4:45pm')	40	23	0
in person	ENTS630	('W', '2:00pm', '4:45pm')	40	23	0
in person	ENTS632	('W', '5:30pm', '8:15pm')	40	14	0
in person	ENTS635	('M', '5:30pm', '8:15pm')	40	20	0
in person	ENTS640	('W', '5:30pm', '8:15pm')	16	12	0
in person	ENTS640	('W', '8:00am', '10:45am')	16	14	0
in person	ENTS656	('F', '5:30pm', '8:15pm')	16	14	0
in person	ENTS656	('Th', '8:00am', '10:45am')	16	14	0
in person	ENTS669B	('M', '5:30pm', '8:15pm')	18	9	0
in person	ENTS689A	('W', '2:00pm', '4:45pm')	30	25	0
in person	ENTS749B	('F', '5:30pm', '8:15pm')	24	1	0
in person	ENTS759D	('F', '5:30pm', '8:15pm')	30	21	0
in person	ENTS759F	('M', '1:00pm', '3:45pm')	24	5	0
in person	EPIB300	('M', '8:00am', '9:50am')	18	0	0
in person	EPIB300	('M', '10:00am', '11:50am')	18	0	10
in person	EPIB300	('M', '12:00pm', '1:50pm')	18	0	5
in person	EPIB300	('M', '2:00pm', '3:50pm')	18	0	4
in person	EPIB300	('F', '8:00am', '9:50am')	18	1	0
in person	EPIB300	('F', '10:00am', '11:50am')	18	1	0
in person	EPIB301	('M', '9:00am', '9:50am')	18	0	20
in person	EPIB301	('M', '10:00am', '10:50am')	18	0	28
in person	EPIB301	('M', '11:00am', '11:50am')	18	0	33
in person	EPIB301	('M', '12:00pm', '12:50pm')	18	0	29
in person	EPIB301	('M', '1:00pm', '1:50pm')	18	0	29
in person	EPIB301	('M', '2:00pm', '2:50pm')	18	0	21
in person	EPIB301	('M', '3:00pm', '3:50pm')	18	0	24
in person	EPIB301	('M', '4:00pm', '4:50pm')	18	0	23
in person	EPIB301	('M', '9:00am', '9:50am')	20	15	0
in person	EPIB301	('W', '1:00pm', '1:50pm')	20	8	0
in person	EPIB301	('W', '2:00pm', '2:50pm')	20	18	0
in person	EPIB315	('M', '8:00am', '9:50am')	18	0	0
in person	EPIB315	('M', '10:00am', '11:50am')	18	0	10
in person	EPIB315	('M', '12:00pm', '1:50pm')	18	0	5
in person	EPIB315	('M', '2:00pm', '3:50pm')	18	0	4
in person	EPIB315	('F', '8:00am', '9:50am')	18	1	0
in person	EPIB315	('F', '10:00am', '11:50am')	18	1	0
in person	EPIB315	('M', '4:00pm', '5:50pm')	30	0	1
in person	EPIB315	('F', '12:00pm', '1:50pm')	30	11	0
in person	EPIB330	('TuTh', '11:00am', '12:15pm')	35	22	0
in person	EPIB612	('M', '4:00pm', '6:45pm')	20	6	0
in person	EPIB630	('Tu', '11:00am', '1:45pm')	20	8	0
in person	EPIB633	('W', '1:00pm', '3:45pm')	25	9	0
in person	EPIB651	('Th', '1:00pm', '3:45pm')	20	14	0
in person	EPIB652	('W', '4:15pm', '7:00pm')	20	5	0
in person	EPIB655	('Tu', '1:00pm', '3:45pm')	20	4	0
in person	EPIB697	('Tu', '4:00pm', '6:45pm')	20	12	0
in person	FGSM310	('Tu', '6:00pm', '9:00pm')	20	0	0
in person	FGSM320	('Tu', '3:30pm', '6:30pm')	20	0	0
in person	FGSM330	('M', '6:00pm', '9:00pm')	20	4	0
in person	FGSM340	('M', '3:30pm', '6:30pm')	20	2	0
in person	FGSM350	('Th', '7:00pm', '10:00pm')	20	5	0
in person	FGSM360	('Th', '7:30pm', '10:00pm')	20	0	0
in person	FGSM370	('W', '5:30pm', '8:30pm')	20	3	0
in person	FGSM380	('W', '5:30pm', '8:30pm')	20	0	0
in person	FGSM390	('W', '3:00pm', '6:00pm')	20	1	0
in person	FILM245	('F', '11:00am', '11:50am')	22	2	0
in person	FILM245	('F', '12:00pm', '12:50pm')	22	0	0
in person	FILM245	('F', '12:00pm', '12:50pm')	22	1	0
in person	FILM245	('F', '1:00pm', '1:50pm')	22	5	0
in person	FILM298B	('MW', '3:30pm', '4:45pm')	30	0	1
in person	FILM298D	('MWF', '1:00pm', '1:50pm')	30	0	7
in person	FILM298D	('TuTh', '11:00am', '12:15pm')	30	0	11
in person	FILM301	('MW', '10:00am', '11:50am')	30	0	1
in person	FILM319K	('TuTh', '12:30pm', '1:45pm')	30	0	10
in person	FILM329E	('MW', '12:00pm', '1:50pm')	30	0	0
in person	FILM329R	('MW', '3:30pm', '4:45pm')	25	0	9
in person	FILM359B	('TuTh', '2:00pm', '3:15pm')	25	11	0
in person	FILM359P	('TuTh', '12:30pm', '1:45pm')	30	0	8
in person	FILM359X	('Tu', '2:00pm', '4:30pm')	25	0	4
in person	FILM369N	('TuTh', '11:00am', '12:15pm')	25	0	2
in person	FILM385	('W', '2:00pm', '3:15pm')	30	17	0
in person	FILM421	('TuTh', '12:30pm', '1:45pm')	30	0	10
in person	FILM429G	('Th', '2:00pm', '4:30pm')	15	0	1
in person	FILM469G	('Tu', '3:30pm', '6:00pm')	15	0	0
in person	FMSC110S	('TuTh', '11:00am', '12:15pm')	76	15	0
in person	FMSC170	('TuTh', '3:00pm', '4:15pm')	45	0	0
in person	FMSC190	('MWF', '11:00am', '11:50am')	45	1	0
in person	FMSC260	('TuTh', '12:30pm', '1:45pm')	44	0	5
in person	FMSC290	('TuTh', '4:00pm', '5:15pm')	40	16	0
in person	FMSC302	('TuTh', '9:30am', '10:45am')	60	1	0
in person	FMSC310	('MWF', '11:00am', '11:50am')	36	0	18
in person	FMSC310	('TuTh', '11:00am', '12:15pm')	36	0	23
in person	FMSC310	('TuTh', '9:30am', '10:45am')	32	0	2
in person	FMSC330	('TuTh', '9:30am', '10:45am')	48	0	7
in person	FMSC330	('MWF', '8:00am', '8:50am')	36	0	3
in person	FMSC332	('TuTh', '11:00am', '12:15pm')	52	0	14
in person	FMSC341	('TuTh', '5:30pm', '6:45pm')	40	7	0
in person	FMSC381	('MWF', '9:00am', '9:50am')	32	2	0
in person	FMSC381	('TuTh', '3:30pm', '4:45pm')	40	0	0
in person	FMSC383	('MWF', '11:00am', '11:50am')	48	10	0
in person	FMSC432	('MWF', '12:00pm', '12:50pm')	32	4	0
in person	FMSC460	('MWF', '9:00am', '9:50am')	40	0	16
in person	FMSC477	('W', '3:30pm', '5:00pm')	40	35	0
in person	FMSC498P	('TuTh', '9:30am', '10:45am')	24	0	3
in person	FMSC640	('M', '10:00am', '12:45pm')	11	10	0
in person	FMSC642	('Tu', '1:00pm', '3:45pm')	15	15	0
in person	FMSC650	('Tu', '9:00am', '11:45am')	25	25	0
in person	FMSC652	('Tu', '9:00am', '11:45am')	20	19	0
in person	FMSC658	('W', '9:00am', '12:00pm')	20	20	0
in person	FMSC698A	('Th', '10:00am', '12:45pm')	15	15	0
in person	FMSC710	('Tu', '2:00pm', '4:45pm')	12	10	0
in person	FMSC745	('Th', '9:00am', '11:45am')	15	15	0
in person	FMSC750	('W', '9:30am', '12:15pm')	10	5	0
in person	FMSC879	('W', '1:00pm', '1:50pm')	30	29	0
in person	FREN301	('TuTh', '11:00am', '12:15pm')	20	14	0
in person	FREN301	('TuTh', '2:00pm', '3:15pm')	20	13	0
in person	FREN302	('TuTh', '11:00am', '12:15pm')	20	0	0
in person	FREN387	('TuTh', '9:30am', '10:45am')	20	0	2
in person	FREN472	('MW', '2:00pm', '3:15pm')	20	9	0
in person	FREN699W	('M', '4:30pm', '7:15pm')	10	5	0
in person	FREN699Z	('W', '5:00pm', '7:30pm')	10	7	0
in person	GEMS100	('Tu', '11:00am', '12:15pm')	9	0	0
in person	GEMS100	('Tu', '2:00pm', '3:15pm')	9	0	0
in person	GEMS100	('Tu', '3:45pm', '5:00pm')	9	0	0
in person	GEMS100	('W', '10:00am', '11:15am')	8	6	0
in person	GEMS100	('W', '12:30pm', '1:45pm')	8	4	0
in person	GEMS100	('W', '3:30pm', '4:45pm')	8	0	0
in person	GEMS100	('W', '4:45pm', '6:00pm')	8	0	0
in person	GEMS100	('Th', '9:30am', '10:45am')	10	0	0
in person	GEMS100	('Th', '12:30pm', '1:45pm')	8	0	0
in person	GEMS100	('Th', '2:00pm', '3:15pm')	10	1	0
in person	GEMS100	('Th', '5:00pm', '6:15pm')	8	2	0
in person	GEMS100	('F', '10:30am', '11:45am')	8	4	0
in person	GEMS100	('F', '1:30pm', '2:45pm')	8	3	0
in person	GEMS202	('Tu', '5:00pm', '6:30pm')	168	77	0
in person	GEMS296	('W', '7:00pm', '7:50pm')	14	2	0
in person	GEMS296	None	14	8	0
in person	GEMS296	None	14	7	0
in person	GEMS296	None	14	4	0
in person	GEMS296	None	14	5	0
in person	GEMS296	None	14	7	0
in person	GEMS296	None	14	6	0
in person	GEMS296	None	14	7	0
in person	GEMS396	('W', '5:30pm', '6:20pm')	14	6	0
in person	GEMS396	('M', '5:00pm', '5:50pm')	14	4	0
in person	GEMS396	None	14	5	0
in person	GEMS396	None	14	7	0
in person	GEMS396	('TuTh', '10:00am', '10:50am')	14	5	0
in person	GEMS396	('Tu', '8:00am', '8:50am')	14	4	0
in person	GEMS396	('Th', '6:30pm', '7:20pm')	14	8	0
in person	GEMS396	None	14	5	0
in person	GEMS396	('Tu', '8:00am', '8:50am')	14	2	0
in person	GEMS396	('M', '1:30pm', '3:00pm')	14	4	0
in person	GEMS396	('Su', '4:00pm', '4:50pm')	14	7	0
in person	GEMS496	None	14	7	0
in person	GEMS496	('M', '5:00pm', '5:50pm')	14	6	0
in person	GEMS496	None	14	7	0
in person	GEMS496	('M', '6:30pm', '7:20pm')	14	9	0
in person	GEMS496	None	14	11	0
in person	GEMS496	('TuTh', '8:15am', '9:05am')	14	11	0
in person	GEMS496	('Tu', '4:30pm', '5:30pm')	14	6	0
in person	GEMS496	('Th', '3:45pm', '5:25pm')	14	10	0
in person	GEMS496	('W', '8:00am', '8:50am')	14	8	0
in person	GEMS496	None	14	9	0
in person	GEMS496	None	14	8	0
in person	GEMS496	('Th', '8:00am', '8:50am')	14	8	0
in person	GEOG110	('MW', '4:30pm', '5:45pm')	36	0	0
in person	GEOG140	('F', '9:00am', '9:50am')	22	1	0
in person	GEOG140	('F', '10:00am', '10:50am')	22	3	0
in person	GEOG140	('Th', '11:00am', '11:50am')	22	0	0
in person	GEOG140	('F', '11:00am', '11:50am')	22	1	0
in person	GEOG140	('Th', '9:30am', '10:20am')	22	5	0
in person	GEOG140	('Th', '9:30am', '10:20am')	22	3	0
in person	GEOG140	('Th', '9:30am', '10:20am')	22	0	0
in person	GEOG140	('Th', '11:00am', '11:50am')	22	4	0
in person	GEOG140	('F', '10:00am', '10:50am')	22	4	0
in person	GEOG140	('F', '1:00pm', '1:50pm')	22	1	0
in person	GEOG140	('MW', '6:00pm', '7:15pm')	38	0	0
in person	GEOG170	('TuTh', '2:00pm', '3:15pm')	150	75	0
in person	GEOG201	('TuTh', '12:30pm', '1:45pm')	240	0	24
in person	GEOG276	('W', '2:00pm', '3:50pm')	24	16	0
in person	GEOG276	('W', '2:00pm', '3:50pm')	24	22	0
in person	GEOG330	('F', '2:00pm', '2:50pm')	22	5	0
in person	GEOG330	('F', '9:00am', '9:50am')	22	5	0
in person	GEOG330	('F', '11:00am', '11:50am')	22	4	0
in person	GEOG330	('F', '12:00pm', '12:50pm')	22	3	0
in person	GEOG330	('F', '10:00am', '10:50am')	22	2	0
in person	GEOG330	('F', '1:00pm', '1:50pm')	22	0	0
in person	GEOG332	('F', '10:00am', '10:50am')	25	7	0
in person	GEOG332	('F', '12:00pm', '12:50pm')	25	0	0
in person	GEOG372	('F', '11:00am', '12:50pm')	25	0	2
in person	GEOG372	('F', '11:00am', '12:50pm')	25	1	0
in person	GEOG372	('Th', '11:00am', '12:50pm')	25	0	0
in person	GEOG372	('Th', '11:00am', '12:50pm')	25	11	0
in person	GEOG373	('F', '9:00am', '11:00am')	25	15	0
in person	GEOG373	('F', '1:00pm', '2:50pm')	25	0	0
in person	GEOG373	('F', '3:00pm', '4:50pm')	25	0	0
in person	GEOG398P	('TuTh', '9:30am', '10:45am')	25	23	0
in person	GEOG431	('TuTh', '11:00am', '12:15pm')	25	0	9
in person	GEOG432	('Tu', '3:30pm', '6:00pm')	24	18	0
in person	GEOG442	('TuTh', '12:30pm', '1:45pm')	30	16	0
in person	GEOG471	('TuTh', '9:30am', '10:45am')	25	18	0
in person	GEOG475	('F', '9:00am', '10:50am')	24	0	2
in person	GEOG475	('F', '1:00pm', '2:50pm')	24	9	0
in person	GEOG498D	('W', '4:00pm', '6:30pm')	24	18	0
in person	GEOG498G	('Th', '1:00pm', '2:50pm')	18	12	0
in person	GEOG642	('TuTh', '12:30pm', '1:45pm')	30	16	0
in person	GEOG672	('W', '4:00pm', '6:30pm')	24	18	0
in person	GEOG732	('Tu', '3:30pm', '6:00pm')	24	18	0
in person	GEOG788J	('M', '5:30pm', '8:30pm')	20	18	0
in person	GEOG788P	('Th', '1:00pm', '2:50pm')	18	12	0
in person	GEOG788Z	('W', '4:00pm', '6:30pm')	20	18	0
in person	GEOG798	('Th', '3:45pm', '5:15pm')	50	46	0
in person	GEOL100	('MWF', '1:00pm', '1:50pm')	99	0	2
in person	GEOL100	('TuTh', '2:00pm', '3:15pm')	99	0	2
in person	GEOL110	('Th', '12:00pm', '3:00pm')	24	10	0
in person	GEOL110	('M', '12:00pm', '3:00pm')	24	0	0
in person	GEOL110	('Tu', '12:00pm', '3:00pm')	24	13	0
in person	GEOL110	('Tu', '3:00pm', '6:00pm')	24	0	1
in person	GEOL110	('W', '9:00am', '12:00pm')	24	0	2
in person	GEOL110	('W', '3:00pm', '6:00pm')	24	0	5
in person	GEOL110	('Tu', '9:00am', '12:00pm')	24	0	1
in person	GEOL120	('M', '3:00pm', '3:50pm')	20	1	0
in person	GEOL120	('M', '4:00pm', '4:50pm')	20	12	0
in person	GEOL120	('M', '5:00pm', '5:50pm')	20	14	0
in person	GEOL120	('F', '10:00am', '10:50am')	18	1	0
in person	GEOL123	('F', '9:00am', '9:50am')	18	3	0
in person	GEOL123	('F', '10:00am', '10:50am')	18	1	0
in person	GEOL123	('F', '11:00am', '11:50am')	18	3	0
in person	GEOL123	('F', '9:00am', '9:50am')	18	8	0
in person	GEOL123	('F', '10:00am', '10:50am')	18	6	0
in person	GEOL123	('F', '11:00am', '11:50am')	18	1	0
in person	GEOL124	('W', '3:00pm', '3:50pm')	20	0	0
in person	GEOL124	('W', '4:00pm', '4:50pm')	20	0	0
in person	GEOL124	('W', '5:00pm', '5:50pm')	20	19	0
in person	GEOL200	('W', '3:00pm', '3:50pm')	18	4	0
in person	GEOL200	('W', '4:00pm', '4:50pm')	18	10	0
in person	GEOL200	('W', '5:00pm', '5:50pm')	18	16	0
in person	GEOL200	('W', '3:00pm', '3:50pm')	18	14	0
in person	GEOL200	('W', '4:00pm', '4:50pm')	18	16	0
in person	GEOL200	('W', '5:00pm', '5:50pm')	18	18	0
in person	GEOL212	('MWF', '9:00am', '9:50am')	24	15	0
in person	GEOL331	('Th', '2:00pm', '5:00pm')	20	5	0
in person	GEOL342	('Tu', '3:30pm', '6:30pm')	15	3	0
in person	GEOL351	('M', '10:00am', '12:50pm')	20	3	0
in person	GEOL375	('TuTh', '11:00am', '12:15pm')	23	0	0
in person	GEOL393	('W', '4:00pm', '6:00pm')	15	10	0
in person	GEOL423	('W', '10:00am', '1:00pm')	17	2	0
in person	GEOL444	('M', '3:00pm', '5:45pm')	12	0	0
in person	GEOL445	('Th', '2:00pm', '4:45pm')	20	19	0
in person	GEOL446	('TuTh', '11:00am', '12:15pm')	23	14	0
in person	GEOL447	('TuTh', '3:30pm', '4:45pm')	20	18	0
in person	GEOL451	('TuTh', '2:00pm', '3:15pm')	24	22	0
in person	GEOL452	('TuTh', '3:30pm', '4:45pm')	40	19	0
in person	GEOL453	('Tu', '3:30pm', '6:30pm')	20	0	0
in person	GEOL460	('M', '10:00am', '1:50pm')	8	2	0
in person	GEOL488	('F', '3:00pm', '4:30pm')	30	30	0
in person	GEOL636	('Tu', '3:30pm', '6:30pm')	20	0	0
in person	GEOL647	('TuTh', '3:30pm', '4:45pm')	10	6	0
in person	GEOL651	('M', '10:00am', '12:50pm')	10	1	0
in person	GEOL652	('TuTh', '3:30pm', '4:45pm')	10	7	0
in person	GEOL670	('MW', '3:15pm', '4:30pm')	11	7	0
in person	GEOL670	('MW', '3:15pm', '4:30pm')	1	1	0
in person	GEOL688	('F', '3:00pm', '4:30pm')	30	28	0
in person	GEOL789A	('TuTh', '11:00am', '12:15pm')	10	0	0
in person	GEOL789E	('TuTh', '2:00pm', '3:15pm')	10	1	0
in person	GEOL789O	('MW', '3:30pm', '4:45pm')	10	9	0
in person	GERM204	('TuTh', '12:30pm', '1:45pm')	25	19	0
in person	GERM301	('TuTh', '11:00am', '12:15pm')	20	13	0
in person	GERM302	('TuTh', '9:30am', '10:45am')	20	8	0
in person	GERM385	('W', '2:00pm', '3:15pm')	30	17	0
in person	GERM399E	('TuTh', '2:00pm', '3:15pm')	30	25	0
in person	GERM436	('Tu', '3:30pm', '6:15pm')	20	9	0
in person	GERM689J	('Tu', '3:30pm', '6:15pm')	20	9	0
in person	GREK101	('W', '9:00am', '9:50am')	15	9	0
in person	GREK111	('MWF', '12:00pm', '12:50pm')	15	2	0
in person	GREK201	('W', '1:00pm', '1:50pm')	10	7	0
in person	GREK211	('MWF', '10:00am', '10:50am')	5	3	0
in person	GREK398	('MWF', '11:00am', '11:50am')	5	4	0
in person	GREK488B	('W', '1:00pm', '1:50pm')	5	5	0
in person	GREK488K	('Tu', '5:00pm', '7:40pm')	5	4	0
in person	GREK606	('Tu', '5:00pm', '7:40pm')	7	4	0
in person	GVPT170	('F', '9:00am', '9:50am')	23	0	0
in person	GVPT170	('F', '10:00am', '10:50am')	23	0	0
in person	GVPT170	('F', '1:00pm', '1:50pm')	23	0	0
in person	GVPT170	('F', '9:00am', '9:50am')	23	0	0
in person	GVPT170	('F', '10:00am', '10:50am')	23	0	0
in person	GVPT170	('F', '1:00pm', '1:50pm')	23	0	0
in person	GVPT170	('F', '10:00am', '10:50am')	23	4	0
in person	GVPT170	('F', '1:00pm', '1:50pm')	23	0	0
in person	GVPT170	('F', '2:00pm', '2:50pm')	23	0	0
in person	GVPT170	('MW', '6:00pm', '7:15pm')	40	0	0
in person	GVPT200	('F', '9:00am', '9:50am')	25	0	0
in person	GVPT200	('F', '10:00am', '10:50am')	25	0	1
in person	GVPT200	('F', '12:00pm', '12:50pm')	25	0	1
in person	GVPT200	('F', '9:00am', '9:50am')	25	0	0
in person	GVPT200	('F', '10:00am', '10:50am')	25	0	0
in person	GVPT200	('F', '12:00pm', '12:50pm')	25	0	1
in person	GVPT200	('F', '9:00am', '9:50am')	25	0	0
in person	GVPT200	('F', '11:00am', '11:50am')	25	0	0
in person	GVPT200	('F', '12:00pm', '12:50pm')	25	0	0
in person	GVPT200	('TuTh', '6:00pm', '7:15pm')	40	0	0
in person	GVPT201	('F', '9:00am', '9:50am')	22	6	0
in person	GVPT201	('F', '10:00am', '10:50am')	22	4	0
in person	GVPT201	('F', '1:00pm', '1:50pm')	22	3	0
in person	GVPT201	('F', '9:00am', '9:50am')	22	6	0
in person	GVPT201	('F', '10:00am', '10:50am')	22	9	0
in person	GVPT201	('F', '1:00pm', '1:50pm')	22	6	0
in person	GVPT201	('F', '9:00am', '9:50am')	22	9	0
in person	GVPT201	('F', '10:00am', '10:50am')	22	8	0
in person	GVPT201	('F', '1:00pm', '1:50pm')	22	8	0
in person	GVPT205S	('Th', '2:00pm', '3:15pm')	26	0	0
in person	GVPT205S	('Th', '2:00pm', '3:15pm')	25	25	0
in person	GVPT205S	('Th', '2:00pm', '3:15pm')	26	11	0
in person	GVPT205S	('Th', '2:00pm', '3:15pm')	25	25	0
in person	GVPT217	('W', '6:30pm', '9:15pm')	40	40	0
in person	GVPT241	('F', '9:00am', '9:50am')	20	4	0
in person	GVPT241	('F', '10:00am', '10:50am')	20	0	0
in person	GVPT241	('F', '9:00am', '9:50am')	20	3	0
in person	GVPT241	('F', '10:00am', '10:50am')	20	0	0
in person	GVPT241	('F', '11:00am', '11:50am')	20	0	0
in person	GVPT241	('F', '1:00pm', '1:50pm')	20	1	0
in person	GVPT241	('F', '11:00am', '11:50am')	20	0	0
in person	GVPT241	('F', '1:00pm', '1:50pm')	20	3	0
in person	GVPT241	('TuTh', '4:30pm', '5:45pm')	30	5	0
in person	GVPT273	('MW', '4:30pm', '5:45pm')	30	9	0
in person	GVPT280	('F', '9:00am', '9:50am')	20	0	1
in person	GVPT280	('F', '10:00am', '10:50am')	20	0	2
in person	GVPT280	('F', '1:00pm', '1:50pm')	20	0	0
in person	GVPT280	('F', '9:00am', '9:50am')	20	0	1
in person	GVPT280	('F', '10:00am', '10:50am')	20	0	2
in person	GVPT280	('F', '1:00pm', '1:50pm')	20	0	0
in person	GVPT289J	('F', '9:00am', '9:50am')	18	4	0
in person	GVPT289J	('F', '10:00am', '10:50am')	18	2	0
in person	GVPT289J	('F', '1:00pm', '1:50pm')	18	2	0
in person	GVPT289J	('F', '9:00am', '9:50am')	18	6	0
in person	GVPT289J	('F', '10:00am', '10:50am')	18	5	0
